title	artist	nov	adv	exh	mxm	genre	unlockRaw	indexjk	jknov	jkadv	jkexh	jkmxm
I'm so Happy	Ryu☆	4	9	16		bemani		r6aOJdqYBCEu1RPbjybFfw	r6aOJdqYBCEu1RPbjybFfw	pEngT8HwrKR77yud9FJdRA	f8H2HL_Iri56zhdrnhhurg	
VALLIS-NERIA	DJ YOSHITAKA	6	11	18		bemani		mJ864LZuFBxT6SnPdbhklw	mJ864LZuFBxT6SnPdbhklw	Dq4M7Aj5QU1LRdjT8CMoCg	3Q13vCBcuxaRRd7pSXP1Zg	
En FIRE-G SOUL	Yooh	4	9	13		floor		WRwdWVfwxd2LeXTUaXVwnQ	WRwdWVfwxd2LeXTUaXVwnQ	7A0mT60aKbKSXCQ28kGKPg	2_29AiCbKrD6qFefs73hFA	
音楽 -壊音楽 mix-	LeaF	5	11	17		floor,bemani		jI8rosA5qDTq6ZvrXQdLUQ	jI8rosA5qDTq6ZvrXQdLUQ	BBPaA0PLCPZhTreXvgUx1w	SCMP7G391iA1YPgqwOEL4g	
こちら、幸福安心委員会です。(EXIT TUNES)	うたたP	2	12	15	18	vocaloid		lc71llnkkekI4kC8e-8gFg	lc71llnkkekI4kC8e-8gFg	A7cTOshmiaUiLdadAH70EA	RgZUR5SM_81kwbfrbkoHBA	akPiMuYvvGF-cFbTgoEVwQ
サリシノハラ(EXIT TUNES)	みきとP	3	9	12		vocaloid		BNC7mSPu3fPWsC5M3Uxo7A	BNC7mSPu3fPWsC5M3Uxo7A	9NWLqzPWsvfuAoO0lg9R6w	W3E4JO3bGBn1j_6fF1dChQ	
サンドリヨン(EXIT TUNES)	Dios/シグナルP	4	9	13		vocaloid		lz2-YRvVHf8CiqgODHdlhw	lz2-YRvVHf8CiqgODHdlhw	o4fg-iY2Yp716ljAq5hZKA	uVUFbpKSZhAPAmzgSHC_IQ	
honey trap	そよもぎ	2	7	12		floor		D5F-KK5yqULTy-uu0l8FMg	D5F-KK5yqULTy-uu0l8FMg	Jfb6cnF9ZyxM3Cja1K2sPw	d7OXmuZddS_PNCo1O-H_1A	
Party Stream !!	DJ Amane	4	9	15		floor		ekwwPBihu7sIU2BwErqsTQ	ekwwPBihu7sIU2BwErqsTQ	K3Ve-zJOQnXMJoMR8AZKWA	So2wJwLd_-VCQnw8gu9HoQ	
ませまてぃっく♥ま+ま=まじっく！	かめりあ feat. ななひら	4	9	15		floor		fMWFvhH8BC1StExZETVkHQ	fMWFvhH8BC1StExZETVkHQ	huJLoTepYYecMCs8DlZmLA	IxkeycWB2kvQyqDja4BIrQ	
WobbleTangleFestival	Relect	3	8	13		floor		llfcEsPSitPPqCPJrN1Qnw	llfcEsPSitPPqCPJrN1Qnw	aKcpCnP-vr2hnxHIBQvaEA	XiRNVIBYqLZI1vJ0CkOo0g	
Antinomie (SDVX EDIT)	void(IOSYS) feat. 厚志(石鹸屋)	5	10	13		toho		PLQtT7ELYWGpO_T0wcGtYQ	PLQtT7ELYWGpO_T0wcGtYQ	Sk3XgMwCr1SRT1megfn7ag	z5lMKrVzfVK_VR76h32d1g	
Qubism	Hate vs Brilliance	5	11	16	18	floor		99iIZMOG7fC4MlCdKKU8pQ	99iIZMOG7fC4MlCdKKU8pQ	OfCH_11kdevzeAmVKHUHVg	oF-IUjGCwbM0FSFN83oK8A	WPE4SMZRZu_AFpG12sba0g
Keep Going!	REDALiCE feat. 野宮あゆみ	3	9	13		toho		3QR3VNpFaOUPGwngb08d2A	3QR3VNpFaOUPGwngb08d2A	iaUyWz4A32oQmW1QPBXCrw	-NqU4DaTnWy1CPrGtSZ10g	
天狗の落とし文 feat. ｙｔｒ	魂音泉	2	9	13		toho		qp3NL9DY0u1Gn0cQKYB1jg	qp3NL9DY0u1Gn0cQKYB1jg	9k9waym1vpDuZe74BM8oVg	TDGyPrmaedR09eYIwon2Fw	
Two Fates	発熱巫女～ず	2	6	11		toho		dBYZKg5YvlVEBiV4lrV6Cw	dBYZKg5YvlVEBiV4lrV6Cw	TiFpDm51hzmcZQvFvrMliQ	2DZuKUJJIccSzYMwdNUXLQ	
Tomato Leaf Breaks	millstones	5	9	13		floor		G0rPNuFgR1V8RiyRTerdtA	G0rPNuFgR1V8RiyRTerdtA	aDhKh_wuefugJJAlwW_OhQ	nQQj6udD3huHZ5EGTOcFAw	
Power of Battle (SDVX EDIT)	RoughSketch vs REDALiCE feat.イザベル	4	10	13		toho		XBHHDYQ_SW__pgxe2SDMFg	XBHHDYQ_SW__pgxe2SDMFg	u727MBfRtmTyt6Q221jaAQ	5FW9FMNIXXf_lSfzxHOhDg	
Fly to Next World (syzfonics Remix)	syzfonics	3	7	12		floor,bemani		Rav1elAdx3GFDEA7soSBog	Rav1elAdx3GFDEA7soSBog	VVRMnfMWzi3-WFqPW5gr8Q	wl1jevFMe981_c884JwYbw	
魔境堕天録サリエル	Unlucky Morpheus	3	9	14	18	toho		Sa02618D7bINyogr_kOLIA	Sa02618D7bINyogr_kOLIA	uBAuDd7vGdEscO4u35urVQ	jTC-CVF6ypmVheMzuA2Kzg	SPFIhyi_JUisSN3_tPX36A
アノ華咲クヤ	幽閉サテライト with 岸田教団＆THE明星ロケッツ feat.ichigo & senya	3	11	14		toho		dHTmkHVAT4yeAwIpYrRzaQ	dHTmkHVAT4yeAwIpYrRzaQ	Oc7VXFfWafyxGxGC-slKvw	vQnnwiqOBKK4GOXFNBgJDA	
UNLIMITED FIRE (DJ Amane Remix)	DJ Amane	3	9	13		floor,bemani		F7N8kENGyztp-6mbpO1lxg	F7N8kENGyztp-6mbpO1lxg	-F9sH_LsNOU9hR85uqBxeQ	8kjyMGdUkXcX8fxxCTohSA	
Vindicator	void (Mournfinale)	5	9	15		floor		DWTmZDTUGBnwTCg8o9W8Cw	DWTmZDTUGBnwTCg8o9W8Cw	9ezmJxo285J1zfbjylYetw	hzhj48KPIfWgmSN10d6ZDg	
エピクロスの虹はもう見えない	SYNC.ART'S feat. 美里	1	7	12		toho		m1RlUGTRgv_tdgPbNYinJw	m1RlUGTRgv_tdgPbNYinJw	PR0fYofiEGUhIEDdX8qZaA	0Uxz2VimzckIg-baHxIWkA	
神々の祈り	舞風-MAIKAZE/沙紗飛鳥	1	7	10		toho		AJKywgw9kgJA1PQYRu1a9w	AJKywgw9kgJA1PQYRu1a9w	zzqE9wBoLHJXsA1jtKuARg	FZsz6KKODVB1cpZYYjdrmQ	
Goodbye-bye Planet	黒魔	5	10	14		floor		3ITq6t6C2HoGfxMbhdVJuw	3ITq6t6C2HoGfxMbhdVJuw	EX9aeGUpnVGtiPydz_34Zg	nChWaSTjoMm0uoaeDCsosQ	
げきオコスティックファイナリアリティぷんぷんマスタースパーク	ARM(IOSYS) feat.ビートまりお(COOL&CREATE)	3	11	14		toho		R30NlbK-QQrVDmBLgEqKdA	R30NlbK-QQrVDmBLgEqKdA	Zsy5pZJRwko0bexy9teIlg	CJ-buPceLFyQiutul1fs_A	
concon (picom'n'bass rmx)	kamome sano	4	10	13		floor,bemani		ZIT3YRDMRnQfxrBSoUu80w	ZIT3YRDMRnQfxrBSoUu80w	7S3cwUTZ_wT32piOqNsrTg	h6aOR6x33gkVh9X6QQIb8Q	
Sakura Reflection (P*Light Slayer Remix)	P*Light	4	11	15	18	floor,bemani		dsxlj0VQ8GEWUpO6mIdknQ	dsxlj0VQ8GEWUpO6mIdknQ	WZdsP3rgCY17sLs0bvxEWA	90iKTggN8WOn05-I5A6RAQ	J11rMntMjJnQ-AwQu3cQmg
She is my wife すーぱーアイドル☆ミツル子Remixちゃん	高井さんとuno(IOSYS)	4	10	15	18	floor,bemani		-dVr6J53F-2BZglO4x3vWw	-dVr6J53F-2BZglO4x3vWw	Bdpuet1V9nCT9DeMo0fcMw	JCOh4owU81Kyx5r06k_BeA	XuvmS46UxSs4yBQ9iwye_w
十面相（フリーダムver.）(EXIT TUNES)	YM feat.__(アンダーバー）	3	7	14		others		0f1l1NkxrWJmUe4sNpX8Tg	0f1l1NkxrWJmUe4sNpX8Tg	0Yum3T2C3tHqPCzsc4xZlQ	XiT8BgT9QJOC9h9S-nRm_w	
GIGI BABA	ヒゲドライバー	4	9	13		floor		Qpdu7GzrOYF4mc1SXXuHaQ	Qpdu7GzrOYF4mc1SXXuHaQ	X8xvSHNVZo09uvObeDgZVw	G5WDEA1iQcJBUwFF9lomtA	
自由のための不自由	上村香月	3	9	11		floor,vocaloid		f0MQxg7-pbG2b-XoTqdjdQ	f0MQxg7-pbG2b-XoTqdjdQ	jWK69xRBvHv2pgq8agXVBw	e_7Z8Qcm_R0vDU2XNtpQxA	
SCAPEGOAT BOY - SDVX Edit. -	SOUND HOLIC feat. Nana Takahashi	2	8	14		toho		xfiZ8Z40UvijXBlo_-k1lg	xfiZ8Z40UvijXBlo_-k1lg	1ii7eYFJEq81eVkT_o3DzQ	CYwj4igbcu7kLqwiMY9gvw	
Starlight Express	ginkiha	4	9	16		floor		6WSwNt108eNWLZH9MrwWJg	6WSwNt108eNWLZH9MrwWJg	eDal2Lqs5RFKG8USaINr2w	u88n9PwN2-G6LIybjUgtlw	
青春☆してるかい？READY&LADY!	LV.4 feat.みゆ	5	10	13		floor		a_9XMX2LigSwNcUHet-E_w	a_9XMX2LigSwNcUHet-E_w	Fg6bvZIYae22XgfeFafMwA	rnAci_mU-eD8BNfWHpR_QA	
星霜輪廻～Repeat～	EastNewSound feat. 茶太	2	8	13		toho		pgB1HZeWggMRPMYux_m_gQ	pgB1HZeWggMRPMYux_m_gQ	IxOItOhvbfUBuG5YomXEdQ	GcFPUei316E52oFuMip6fA	
蒼空に舞え、墨染の桜	さゆり (Silver Forest)	1	6	11		toho		JFCxqJaBcbSeeYDePu4SDw	JFCxqJaBcbSeeYDePu4SDw	tbBIEWQijzwF29elUnGILg	PzG2CQn_B3pmdpzR-RV1gA	
Diffused Reflection	ニシジマユーキ	3	10	12		floor		tnbF1ICGw3_ZhM_eEJysrw	tnbF1ICGw3_ZhM_eEJysrw	wi9zsrTMRb49E49ikYB3XQ	QK37UKe3xjafd9-5fwrGHw	
Daily Lunch Special (tpz Overcute Remix)	t+pazolite	3	9	13		floor,bemani		J0QXjr5gXjrcmSuc-BXAGg	J0QXjr5gXjrcmSuc-BXAGg	HyS3elZXgQ9huyCtayq_gw	LqywSnJ_tQpPzV7O4pP_QA	
DELETED MOTION	たちのん	3	11	13		floor		kCcYm8pwvUUFRRl-55mLFg	kCcYm8pwvUUFRRl-55mLFg	QctYFg8v9Lytw8gnDY-_hA	Tiuoap3ZNnMLD3Q9509mfQ	
トーキョープレジャーグラウンド(EXIT TUNES)	灯油	2	10	13		others		wcjIWH-tcmPhJ_7RPcnwBw	wcjIWH-tcmPhJ_7RPcnwBw	DyfbP1n75XT9c0vZPO52cA	4oD_faL0AlWWfJa1-Dsjiw	
東方妖々夢 ～the maximum moving about～	石鹸屋	2	8	13		toho		I7h1PzjZfkJ6N4yiPJ9_tw	I7h1PzjZfkJ6N4yiPJ9_tw	iUNvsnAB3Hpep8lLlQwIsQ	gCnq6XFEa3iZYwGbsaGvzA	
dream control	C-YA	4	10	11		floor		82RxxeoHpBKBr-ff2Fa9nw	82RxxeoHpBKBr-ff2Fa9nw	RK_5I4-75XpQ-SrLrlN3MQ	hLbc1k0b0ChNoyIoOUD3Gw	
Next infection	Sanaas	4	10	15		floor		YupMl8HfDh08Q-WrqX1x1g	YupMl8HfDh08Q-WrqX1x1g	CRvD2m2bVb7BB0sLMPDiRA	n29GP3uL7yFhoFLTtEU7bw	
非公開日誌(EXIT TUNES)	みきとP feat.GUMI	2	7	12		vocaloid		F9YjhDc3iitESG43cbeAwg	F9YjhDc3iitESG43cbeAwg	TdmMH0pT8MBPS57wL1KhoA	qfDG0UsQGGdkjkwuMQCOPQ	
ファンタジースター(EXIT TUNES)	ぐるたみん	2	8	13		others		GPFVFBuFFONYEBUbee5ecA	GPFVFBuFFONYEBUbee5ecA	u3fIOk3zq_FPdzBCh5NhAA	94a12OB3CxA1D3BPt5IqUQ	
Foolish Hero	lapix	4	10	14	18	floor		M7EBJYGvL_1ZqMJj7s4ZkQ	M7EBJYGvL_1ZqMJj7s4ZkQ	_TGZCufToAHZWtQRz0ueww	rqAHE54W0sijHY0oBrhp1g	eECtBGYIceBvpQq0ZHXJlA
Mother Ship (C-YA MIX)	C-YA	4	11	15		floor,bemani		DjP2q-Ij-DHJL4Lciu76Vw	DjP2q-Ij-DHJL4Lciu76Vw	iSJP1fqJPz6GuVtDS9plGQ	05ahmdw-kFS5xYqyYca7aA	
待チ人ハ来ズ。	豚乙女	3	7	12		toho		zA-Jm-MdkH-dtUg4NMqLrw	zA-Jm-MdkH-dtUg4NMqLrw	q1utZVzeCYQ1taE8EU1FPg	5YFnwceKYWMwjyBG1N0_Qg	
Raptate	削除	4	9	12		floor		9WsJRxZv4ywBZnsCvu96lg	9WsJRxZv4ywBZnsCvu96lg	4o9NdRV6YdDHZD9mEoSW8Q	CI4zEZ8NsX0pPK4vLTFqqA	
ワールド・ランプシェード(EXIT TUNES)	りょーくん	1	7	12		others		gs-sRrg-PPLmSl3BXNVYXw	gs-sRrg-PPLmSl3BXNVYXw	RQJe830oKijqEKHtqzP9XA	f91Dv1IutsrquWx6rZ2UHg	
仇返しシンドローム(EXIT TUNES)	まふまふ feat.IA	4	10	15		vocaloid		xL9jodkucL7aqNlKLdFvZw	xL9jodkucL7aqNlKLdFvZw	2y_K15cPE_mK4QVWE9uUqA	KVv2NZUeyZQER7XLnswJjA	
孤独の番人(EXIT TUNES)	SCL Project（natsuP）feat. MAYU	2	8	16	18	vocaloid		ZsPcADmVtE3Yav_0u2UgMA	ZsPcADmVtE3Yav_0u2UgMA	qOZ2fqsC6RJOIUtl2y8ZvQ	8k3Kl2yeHQn4YC2uSYXc-w	Wyv2bT4sJ0iJ2iVp5sNRMQ
ドロボウナイトトリック(EXIT TUNES)	ゆちゃP feat.GUMI	4	12	14		vocaloid		sTCzYqL6l_J62-gSlu-byQ	sTCzYqL6l_J62-gSlu-byQ	E5ZJSDSYSb5__HTwqo9mnA	QbQT18BnjSDp0kHPMOYPBQ	
ルービックキューブ(EXIT TUNES)	otetsu feat.GUMI	2	9	15		vocaloid		WXWcj36NV4Z3XxCQQt9ZVg	WXWcj36NV4Z3XxCQQt9ZVg	Lec8-JTElWwBDlXq6KXbMA	dBMb1gXYNfUXDSF7pM7asg	
Strawberry Crisis	CROW'SCLAW	4	10	16		toho		qNQwUWi1MJeCstrFBTH25g	qNQwUWi1MJeCstrFBTH25g	mDoPdYi7L4-0lf9qUrWWug	WkY3f0ZUgCI2LIkoSWvYuw	
秘封倶楽部の未踏世界	君の美術館	2	9	12		toho		mxzPzCSY_EjN1jTu-GDuZg	mxzPzCSY_EjN1jTu-GDuZg	FO2zsBm7_ZYN-6Upl4Rs-Q	yJA5PL2p14sAD6IG-wGOHQ	
Wheel	Syrufit feat.綾倉盟 / 市松椿	3	11	16	17	toho		LJw6yYPeecV3mCUyW1MtGQ	LJw6yYPeecV3mCUyW1MtGQ	yDAytP37xcZlElJ8-FfhuA	VppKNK2TIHWYiPuy1gZX1A	IoicfucnHgr0JWUvZkEOWQ
The world of sound	Music by Ryuwitty, Vocal by Kuroa*	5	11	17	18	floor		ycIy6aX15z47xKsds5EZMA	ycIy6aX15z47xKsds5EZMA	Z1ouzrVnmJLowk_Cj6od5w	EmUHLweooYP1Qt5EksJvIQ	fDkqatC8GAcWRIkg0GS3Uw
STARDUST MERMAID	Music by MasKaleido, Vocal by ぁゅ	1	7	12		floor		ygGeyP70gsCINqZxAGP-kA	ygGeyP70gsCINqZxAGP-kA	MqtEp1F3ATW96mm0B3jJMw	RLC89xEmr1_sBMg3ec6m8Q	
ずっとそばにいさせてよね！	Music by 音遊人 -mu-jin-, Vocal by みかん汁	4	8	15		floor		4skambDpFJJf8eIgKjKxVA	4skambDpFJJf8eIgKjKxVA	MLlAySMJ7IC8unj6iBZ7bw	XhoI1AB-6mru-o8gUVJo2w	
七色のウタ	Music by 上村香月, Vocal by みゅい	4	9	13		floor		mG1rFCTGxQpwfRlRNQzI0g	mG1rFCTGxQpwfRlRNQzI0g	EHK8Zmw3UR14P2g3jqtX4A	St7GAxYdCGlADqVfABJEnQ	
Hello world!	Music by 源屋, Vocal by SOPHY	3	10	13	17	floor		bOJpNKwjOZHgLJUT3XZOiw	bOJpNKwjOZHgLJUT3XZOiw	r16TMMbvhBjv_WJUogcztA	pqShDpkbX2OFSmrLDR8xVQ	8JetkXi6JgB_4gb3ll6x1g
超恋愛☆エクストリーム・ガール	Music by Ayatsugu_Otowa, Vocal by みゅい	5	10	15		floor		lZ3oNSlZzNWAXiCEU_lHoQ	lZ3oNSlZzNWAXiCEU_lHoQ	HJskb7FlD7eUmukVr8OcJA	cEgrz2yDXtJ2YyEQEOFuUg	
draw!!!!	Music by PHQUASE, Vocal by ぁゅ	3	8	12		floor		BdDCYznbzmWZX6jtPxU2sg	BdDCYznbzmWZX6jtPxU2sg	j7cqT2drotRouzVRhVazUw	NUlXxq4zdqLk5lfYwXJXSA	
僕たちは此処にいる	でもたまに居場所とか見失うかぼちゃ	4	9	13		floor		vqu6yT8oFYPKOE-clrvLyQ	vqu6yT8oFYPKOE-clrvLyQ	qRRjx7yoOL9bQkH8m6HM8g	O_O-Dlw0tzZOmjt-pI2tEw	
Life is Beautiful	Music by コバヤシユウヤ, Vocal by Kuroa*	4	9	13		floor		h2PUVL-ZXU1fnVcuC93pGg	h2PUVL-ZXU1fnVcuC93pGg	8tfxwJ5f5sCaeq5e5HMIOw	La7IaH1vKlSgrxoQGs8Xgg	
Earthquake Super Shock - SDVX Edit. -	SOUND HOLIC feat. Nana Takahashi	4	10	15		toho		td_NEavE134kmIM07pCVtA	td_NEavE134kmIM07pCVtA	GQLlNlExeUnRDqX1N51Zig	8dRr9y3KnXkEZKML5D4ovg	
一途な片思い、実らせたい小さな幸せ。(EXIT TUNES)	うたたP feat. MAYU	3	8	12		vocaloid		hmLp8LzLRyCX6oHojHV5sQ	hmLp8LzLRyCX6oHojHV5sQ	WoPbd18tgCVvjT4CPsVCwA	jDHb8_d5f7ba9401JkY7dg	
過食性:アイドル症候群(EXIT TUNES)	スズム feat.GUMI＆MAYU	5	10	16	17	vocaloid		qagl-LQgkP4lu7jQvaFwdg	qagl-LQgkP4lu7jQvaFwdg	s_WUmdkzkcK_2T8z6CJ39A	h7c1jrSVEFZSkquzfIaLOA	19leGv73zR2kR3qebBM_kg
ケッペキショウ(EXIT TUNES)	すこっぷ feat.GUMI	5	10	15		vocaloid		76u5enO3Oaijx_GMBFzQpg	76u5enO3Oaijx_GMBFzQpg	BaTGGhPw9a6vbdZAZ0WG9A	25Zlej8VBuQvzLiBxvNm8A	
金縛りの逢を	はるなば	6	11	17	18	floor,vocaloid		s4xDJHl6gBckYLNahoEryg	s4xDJHl6gBckYLNahoEryg	pya6BPKGaD2fiuXViX8Nwg	ALNDBailUQkkR3Ulvh9P-w	8iOGapfBLiL5sWt4zxXKDw
センチメント	uno(IOSYS)	1	7	10		floor,vocaloid		TwtM_djPNWy_gJ8iSvLmYg	TwtM_djPNWy_gJ8iSvLmYg	pqeitHdKXyWykW7Zz9yPnw	taI5Q8ZvvR7NetaYkjDksw	
Disagree Feelings	uno(IOSYS)	6	11	15		floor,vocaloid		zD8H_B_s0rOYMxmzGROPwQ	zD8H_B_s0rOYMxmzGROPwQ	e9iRhfxjQAPyok_DOnv-RA	7j2spL7-LhATWEkf3MQo1Q	
MANDARA	さたな	5	10	15		floor,vocaloid		mXXxfqkXNOsE-bpPH9kkXA	mXXxfqkXNOsE-bpPH9kkXA	JflqFv4zVH_hp_mr7wL9tw	0sovBq83f9drD6nc4smoJg	
境界インサニティー	Toma+o	6	11	13		floor,vocaloid		4H-JpoyqgujHNzTSuYcvoQ	4H-JpoyqgujHNzTSuYcvoQ	wdBPDo-zVCbneROP_9Aw9w	JTBoD5pxkOOkAwc5PVLnAQ	
true feeling？～本当の気持ち♪～	shin	4	10	12		floor,vocaloid		ltRfRfUF2J_cwJ84zILWXw	ltRfRfUF2J_cwJ84zILWXw	XHNTHvoZzXZqV97d17LtEA	n1-8VD9k1nHq5ktQFjnxvA	
ナツノメイロ	stereoberry	4	11	14		floor,vocaloid		C7su9mNbV59VFOcgUbhfhw	C7su9mNbV59VFOcgUbhfhw	07L7v1h50ESblo9VDb_tNg	wJjjhO2Hm3SeDvkGa0kqKA	
灰色の空想をつかんで	じろうす	5	8	12		floor,vocaloid		LShswl2C-25v1zHdDXrVng	LShswl2C-25v1zHdDXrVng	X0ZZmwbSvddGtXw1JwVCfg	POYh1OXjAciukflUtEoMog	
泡沫、哀のまほろば	幽閉サテライト feat. senya	2	8	13		toho		big2_v6kpPKlpDg9eyz1AQ	big2_v6kpPKlpDg9eyz1AQ	6LdpZVruCvYlsLi6AMmuww	IlzeGFOOXx0_nz2dRJ5L2w	
究極焼肉レストラン！お燐の地獄亭！	ARM(IOSYS)	5	10	13		toho		kpea00Gtv7ooe7qak4p1nA	kpea00Gtv7ooe7qak4p1nA	G6rYVl07yu8aYST2CTEe-A	KD3q4wTZOhHa8KprNUa5zQ	
Silent Story	発熱巫女～ず	2	8	11		toho		aDnaGuJHXPaymTMlMKNHwA	aDnaGuJHXPaymTMlMKNHwA	jRtsi22X5Is4Viy0yDqtnw	INktFaQo3B8PVZSa3NvX1g	
DesireDrive	岸田教団＆THE明星ロケッツ	5	10	13		toho		FCTpU9zJY_K3HubCdPBm_g	FCTpU9zJY_K3HubCdPBm_g	Lb2MA_pYPBVz1j830MvK5w	mliJmK0gWYeaPmnvKPtBHg	
ナイト・オブ・ナイツ	ビートまりお（COOL&CREATE）	5	11	15	17	toho		aER2XjczrzvX8KrKf-0F3g	aER2XjczrzvX8KrKf-0F3g	W3MTPZV0qJvEV9NcBVGUZQ	YPaIYLHnRepefEPO6deN3Q	AGNQM3L1Gew5GezJHD779Q
-Rayrain-	こなぐすり	3	9	12		toho		MfZ_wz5rTStSRbGaANwWbw	MfZ_wz5rTStSRbGaANwWbw	aR3DDd6aBywVVicbmthIfQ	zgOWtewuMptDH2JwB523pQ	
色は匂へど散りぬるを	幽閉サテライト feat. senya	2	8	12	17	toho		JBm3uV7LAehw2XJPIXH7zQ	JBm3uV7LAehw2XJPIXH7zQ	qJtCsJoYtvvdrpBl-pq-aQ	4Yk3GMY8PKqTMF7T6IXC_w	T3Mkyv1YlDtIjQAojgZmlA
ケロ⑨destiny	Silver Forest feat. めらみぽっぷ	4	10	15	17	toho		E4K1u1DXc6OFkHTcxR79dA	E4K1u1DXc6OFkHTcxR79dA	soDslCdwyVJ48JJTOQvnZw	ZXQParTHFu0W__OOGTWNhQ	TK-gWzaTh8XAPC52nAb_Pg
Help me, ERINNNNNN!!	ビートまりお（COOL&CREATE）	5	10	13		toho		QnkRsAQZH9A9GWs85YYcmg	QnkRsAQZH9A9GWs85YYcmg	qTXpYkbcOQBdmpYBhv3gKg	OPajki7_MJnOSfu9ejTJkw	
魔理沙は大変なものを盗んでいきました	ARM(IOSYS)	4	9	13	18	toho		nwq6fFuvOAh0TBlqi43WKA	nwq6fFuvOAh0TBlqi43WKA	jZgctx8iZu6lqLwCtOFRyw	NHtcodwg20otplKlfR3upg	0U3LrcSjZx0wpSuob-C6ew
物凄い勢いでけーねが物凄いうた	Halozy feat. ななひら	5	10	15	18	toho		YMOKTiBLvqJCr7uSeO_HEg	YMOKTiBLvqJCr7uSeO_HEg	8Ws3D__-DXpG_TcRZEXmuA	cuy3NXQMCyaGXcutk8KC-A	CTidoQRT1Wfx1qEhj9okIQ
Rot in hell！！	EastNewSound	3	8	13		toho		FPlNVfsQuPzV-e-IgMbl9g	FPlNVfsQuPzV-e-IgMbl9g	cj3i8Nwba9yPoI6fF_U87Q	wDfyb3Yy18nj0AOAjVVVkg	
croiX	TeamGrimoire+あま猫	6	12	16	18	floor		iqkAmk8uJyLn0cIkizVNCw	iqkAmk8uJyLn0cIkizVNCw	ea2j3-Kbs73z7lNp0fwRug	qk3JKxjrGL0HYjZS9f4gJw	vMC4aCbO_c3zeEl9MnPK5Q
Gott	Hommarju	6	11	16	17	floor		a1qGY2h30Eo1Uch-znGWCg	a1qGY2h30Eo1Uch-znGWCg	Do7GstGecLPgorUaduL39A	GrxtFBCevYUcoWGLahI2Pg	PmQSyFXwrJNhynpSzXdaVQ
Dynasty	Yooh	6	12	16	17	floor		AEyxqpmNONqSMcnD9oSA9Q	AEyxqpmNONqSMcnD9oSA9Q	KKT2RelZxmNZLaKFSfsXkw	w7WQYDAHkclwm6OE5fhykg	kyUGqJQJkCx7t4q5qY95IQ
PANIC HOLIC	C-Show	6	11	16	18	floor		CHZ6Dk7E7QY7k9FpmGfGew	CHZ6Dk7E7QY7k9FpmGfGew	7sjTZaIh6M4Sv1GBqsuaQQ	iTT4fV9iHu5DXE54XHYszg	6z8OinHC7S-LPYHv-PYHGA
Max Burning!!	BlackY	7	13	17	18	floor		fvHmp5fNAKGhjzvGwQJeBw	fvHmp5fNAKGhjzvGwQJeBw	OWn6S8PoZl4SG8QoI1l4Og	sj-TLE5SGTxbG95cO0oNqA	4cLIOeNjXjf8N_UQ0xJntA
Absurd Gaff	siromaru	6	12	16	18	floor		FZnJhP5TMs8ZXyMjegGKSQ	FZnJhP5TMs8ZXyMjegGKSQ	65V8cWab8r87YNfCl1RhaA	_sZAlKfkiVHfVNl63vc3aw	0J2NluVPig3Z5P6NqKTaaw
EGG	ginkiha	3	9	14	17	floor		2FdAncpqZqFQIEiyQgozkg	2FdAncpqZqFQIEiyQgozkg	FxL3VIET_WMRcSR4HG3KHg	O6W1Tp-1cajaQ_inj8BO6A	QJIPgNLcTwzQRrlfpLPqJw
éclair au chocolat	kamome sano	3	9	13	17	floor		0Bys2M59TDzKXqh95KceDw	0Bys2M59TDzKXqh95KceDw	lwz3P7GsgAgo6_8X1XJ5rg	y7ve6JJt8QwtDdLDxpGbkg	IEGr1BZphZg3BSrQo4CV3g
大宇宙ステージ	黒魔	5	11	17	19	floor		bWY8XjqRuwNjY_IE3GfPYg	bWY8XjqRuwNjY_IE3GfPYg	PhwaqbvyvsCIdJW1kRfg3Q	SuO5MZWkDvHap1uWtXK4Ug	ehatybNNkWz5iygAjo7hGg
TRIGGER★HAPPY	P*Light	5	10	14	16	floor		iajdFkUqns2ImOwhiG2o8Q	iajdFkUqns2ImOwhiG2o8Q	8YZvicXLzvjz_XEIzVrO6Q	VcanjXWcH4MiS8nUCRQHtA	E_nR2CPV3K3RbzfCCHoJHA
VISION	nora2r	3	8	13	16	floor		uFJEh7ET00YhsIz80RKrpA	uFJEh7ET00YhsIz80RKrpA	7kgbIJs9yhY2WC-RVVEBZA	PEoTAByMDi6FOo2PTvektA	8Xdffl75xsxrzIhbY0GHZA
カミサマネジマキ(EXIT TUNES)	kemu feat. GUMI	4	10	15	17	vocaloid		Tu8iHfhFymeTyDIk3dpSYA	Tu8iHfhFymeTyDIk3dpSYA	c4GOod1-IEHFUIFlohF3fg	lHsXlnAVg5XjwRZmMJ6prA	xXcVKZ85ZKkbSrTF3d1FYA
チェックメイト(EXIT TUNES)	ゆちゃP feat. GUMI	3	7	12		vocaloid		AZqctpR3iMKTl-gr8FKDYg	AZqctpR3iMKTl-gr8FKDYg	UZCTgUCwaEOnm-peXwo4nA	QSE4xu8RHmVvkA2yS61p0Q	
地球最後の告白を(EXIT TUNES)	kemu feat. GUMI	3	8	12	17	vocaloid		ucQl7T5fQMNfmP7Q3WSTFA	ucQl7T5fQMNfmP7Q3WSTFA	tCiEgaa8PJb-5ZxzaJj7wg	R2_ashYUFctjWBs31XXoxw	YebIuNIogrEtHBSm8NMPxQ
